GEO_ID,NAME,housing_units,vacant_units,owner_units,renter_units
1400000US36047065800,"Census Tract 658, Kings County, New York",778,77,583,118
1400000US36047066000,"Census Tract 660, Kings County, New York",738,20,700,18
1400000US36047066200,"Census Tract 662, Kings County, New York",648,22,507,119
1400000US36047066600,"Census Tract 666, Kings County, New York",0,0,0,0
1400000US36047067000,"Census Tract 670, Kings County, New York",1081,92,533,456
1400000US36047067200,"Census Tract 672, Kings County, New York",497,31,323,143
1400000US36047067400,"Census Tract 674, Kings County, New York",629,54,450,125
1400000US36047067600,"Census Tract 676, Kings County, New York",587,34,358,195
1400000US36047067800,"Census Tract 678, Kings County, New York",955,79,572,304
1400000US36047068000,"Census Tract 680, Kings County, New York",640,0,455,185
1400000US36047068200,"Census Tract 682, Kings County, New York",893,51,725,117
1400000US36047068600,"Census Tract 686, Kings County, New York",710,47,437,226
1400000US36047068800,"Census Tract 688, Kings County, New York",596,13,473,110
1400000US36047069000,"Census Tract 690, Kings County, New York",665,35,416,214
1400000US36047069200,"Census Tract 692, Kings County, New York",860,40,548,272
1400000US36047069601,"Census Tract 696.01, Kings County, New York",1584,135,576,873
1400000US36047069602,"Census Tract 696.02, Kings County, New York",2359,214,1552,593
1400000US36047069800,"Census Tract 698, Kings County, New York",496,33,379,84
1400000US36047070000,"Census Tract 700, Kings County, New York",646,18,372,256
1400000US36047070201,"Census Tract 702.01, Kings County, New York",2575,284,1927,364
1400000US36047070202,"Census Tract 702.02, Kings County, New York",8,0,4,4
1400000US36047070203,"Census Tract 702.03, Kings County, New York",0,0,0,0
1400000US36047070600,"Census Tract 706, Kings County, New York",1035,70,785,180
1400000US36047072000,"Census Tract 720, Kings County, New York",717,56,224,437
1400000US36047072200,"Census Tract 722, Kings County, New York",1021,56,685,280
1400000US36047072400,"Census Tract 724, Kings County, New York",717,66,417,234
1400000US36047072600,"Census Tract 726, Kings County, New York",724,65,598,61
1400000US36047072800,"Census Tract 728, Kings County, New York",1577,56,1059,462
1400000US36047073000,"Census Tract 730, Kings County, New York",788,47,603,138
1400000US36047073200,"Census Tract 732, Kings County, New York",824,29,424,371
1400000US36047073400,"Census Tract 734, Kings County, New York",655,85,456,114
1400000US36047073600,"Census Tract 736, Kings County, New York",1295,88,486,721
1400000US36047073800,"Census Tract 738, Kings County, New York",1267,107,513,647
1400000US36047074000,"Census Tract 740, Kings County, New York",1140,77,327,736
1400000US36047074200,"Census Tract 742, Kings County, New York",978,66,460,452
1400000US36047074400,"Census Tract 744, Kings County, New York",682,41,560,81
1400000US36047074600,"Census Tract 746, Kings County, New York",752,24,481,247
1400000US36047074800,"Census Tract 748, Kings County, New York",702,64,358,280
1400000US36047075000,"Census Tract 750, Kings County, New York",959,106,412,441
1400000US36047075200,"Census Tract 752, Kings County, New York",340,24,290,26
1400000US36047075400,"Census Tract 754, Kings County, New York",474,38,400,36
1400000US36047075600,"Census Tract 756, Kings County, New York",726,37,477,212
1400000US36047075800,"Census Tract 758, Kings County, New York",681,68,393,220
1400000US36047076000,"Census Tract 760, Kings County, New York",1109,47,418,644
1400000US36047076200,"Census Tract 762, Kings County, New York",1713,142,353,1218
1400000US36047076400,"Census Tract 764, Kings County, New York",1510,98,236,1176
1400000US36047076600,"Census Tract 766, Kings County, New York",794,28,183,583
1400000US36047076800,"Census Tract 768, Kings County, New York",1199,22,256,921
1400000US36047077000,"Census Tract 770, Kings County, New York",1166,123,366,677
1400000US36047077200,"Census Tract 772, Kings County, New York",1257,22,504,731
1400000US36047077400,"Census Tract 774, Kings County, New York",1275,19,126,1130
1400000US36047077600,"Census Tract 776, Kings County, New York",1914,208,922,784
1400000US36047078000,"Census Tract 780, Kings County, New York",744,58,521,165
1400000US36047078200,"Census Tract 782, Kings County, New York",1756,82,484,1190
1400000US36047078400,"Census Tract 784, Kings County, New York",853,60,440,353
1400000US36047078600,"Census Tract 786, Kings County, New York",1993,125,539,1329
1400000US36047078800,"Census Tract 788, Kings County, New York",1312,114,219,979
1400000US36047079000,"Census Tract 790, Kings County, New York",2024,223,354,1447
1400000US36047079200,"Census Tract 792, Kings County, New York",1401,156,253,992
1400000US36047079400,"Census Tract 794, Kings County, New York",734,161,167,406
1400000US36047079601,"Census Tract 796.01, Kings County, New York",1988,77,304,1607
1400000US36047079602,"Census Tract 796.02, Kings County, New York",2023,250,180,1593
1400000US36047079801,"Census Tract 798.01, Kings County, New York",1409,141,324,944
1400000US36047079802,"Census Tract 798.02, Kings County, New York",2589,160,41,2388
1400000US36047080000,"Census Tract 800, Kings County, New York",1522,122,602,798
1400000US36047080200,"Census Tract 802, Kings County, New York",2040,48,474,1518
1400000US36047080400,"Census Tract 804, Kings County, New York",1436,130,400,906
1400000US36047080600,"Census Tract 806, Kings County, New York",1312,59,284,969
1400000US36047080800,"Census Tract 808, Kings County, New York",420,26,3,391
1400000US36047081000,"Census Tract 810, Kings County, New York",1062,167,185,710
1400000US36047081400,"Census Tract 814, Kings County, New York",1143,108,434,601
1400000US36047081600,"Census Tract 816, Kings County, New York",1075,142,233,700
1400000US36047081800,"Census Tract 818, Kings County, New York",1790,183,332,1275
1400000US36047082000,"Census Tract 820, Kings County, New York",2115,235,37,1843
1400000US36047082200,"Census Tract 822, Kings County, New York",3122,313,160,2649
1400000US36047082400,"Census Tract 824, Kings County, New York",1858,272,325,1261
1400000US36047082600,"Census Tract 826, Kings County, New York",2181,225,582,1374
1400000US36047082800,"Census Tract 828, Kings County, New York",1583,218,362,1003
1400000US36047083000,"Census Tract 830, Kings County, New York",2502,216,334,1952
1400000US36047083200,"Census Tract 832, Kings County, New York",778,73,435,270
1400000US36047083400,"Census Tract 834, Kings County, New York",610,73,388,149
1400000US36047083600,"Census Tract 836, Kings County, New York",781,52,445,284
1400000US36047083800,"Census Tract 838, Kings County, New York",845,25,621,199
1400000US36047084000,"Census Tract 840, Kings County, New York",845,41,566,238
1400000US36047084600,"Census Tract 846, Kings County, New York",760,48,447,265
1400000US36047084800,"Census Tract 848, Kings County, New York",608,30,385,193
1400000US36047085000,"Census Tract 850, Kings County, New York",512,60,359,93
1400000US36047085200,"Census Tract 852, Kings County, New York",0,0,0,0
1400000US36047085400,"Census Tract 854, Kings County, New York",784,83,362,339
1400000US36047085600,"Census Tract 856, Kings County, New York",1636,182,310,1144
1400000US36047085800,"Census Tract 858, Kings County, New York",934,59,425,450
1400000US36047086000,"Census Tract 860, Kings County, New York",1429,155,442,832
1400000US36047086200,"Census Tract 862, Kings County, New York",1233,119,238,876
1400000US36047086400,"Census Tract 864, Kings County, New York",820,80,356,384
1400000US36047086600,"Census Tract 866, Kings County, New York",1456,290,481,685
1400000US36047086800,"Census Tract 868, Kings County, New York",1368,140,350,878
1400000US36047087000,"Census Tract 870, Kings County, New York",1310,145,396,769
1400000US36047087200,"Census Tract 872, Kings County, New York",1240,133,460,647
1400000US36047087401,"Census Tract 874.01, Kings County, New York",1534,142,246,1146
1400000US36047087600,"Census Tract 876, Kings County, New York",752,46,316,390
1400000US36047087800,"Census Tract 878, Kings County, New York",1125,148,101,876
1400000US36047088000,"Census Tract 880, Kings County, New York",1313,160,485,668
1400000US36047088200,"Census Tract 882, Kings County, New York",2760,223,526,2011
1400000US36047088400,"Census Tract 884, Kings County, New York",2024,195,300,1529
1400000US36047088600,"Census Tract 886, Kings County, New York",2024,104,270,1650
1400000US36047088800,"Census Tract 888, Kings County, New York",1534,67,369,1098
1400000US36047089000,"Census Tract 890, Kings County, New York",2547,257,307,1983
1400000US36047089200,"Census Tract 892, Kings County, New York",1687,162,71,1454
1400000US36047089400,"Census Tract 894, Kings County, New York",1295,270,308,717
1400000US36047089600,"Census Tract 896, Kings County, New York",1745,181,241,1323
1400000US36047089800,"Census Tract 898, Kings County, New York",755,108,214,433
1400000US36047090000,"Census Tract 900, Kings County, New York",2192,270,217,1705
1400000US36047090200,"Census Tract 902, Kings County, New York",960,106,341,513
1400000US36047090600,"Census Tract 906, Kings County, New York",1762,175,9,1578
1400000US36047090800,"Census Tract 908, Kings County, New York",1427,209,10,1208
1400000US36047091000,"Census Tract 910, Kings County, New York",2617,199,0,2418
1400000US36047091200,"Census Tract 912, Kings County, New York",2598,120,0,2478
1400000US36047091600,"Census Tract 916, Kings County, New York",1870,255,206,1409
1400000US36047091800,"Census Tract 918, Kings County, New York",1116,103,344,669
1400000US36047092000,"Census Tract 920, Kings County, New York",1321,165,381,775
1400000US36047092200,"Census Tract 922, Kings County, New York",1440,121,360,959
1400000US36047092400,"Census Tract 924, Kings County, New York",1153,151,135,867
1400000US36047092800,"Census Tract 928, Kings County, New York",1231,22,462,747
1400000US36047093000,"Census Tract 930, Kings County, New York",1107,119,531,457
1400000US36047093200,"Census Tract 932, Kings County, New York",471,27,321,123
1400000US36047093400,"Census Tract 934, Kings County, New York",1100,145,532,423
1400000US36047093600,"Census Tract 936, Kings County, New York",687,56,414,217
1400000US36047093800,"Census Tract 938, Kings County, New York",1031,124,396,511
1400000US36047094401,"Census Tract 944.01, Kings County, New York",1258,82,675,501
1400000US36047094402,"Census Tract 944.02, Kings County, New York",1319,17,0,1302
1400000US36047094600,"Census Tract 946, Kings County, New York",794,61,510,223
1400000US36047095000,"Census Tract 950, Kings County, New York",1053,68,535,450
1400000US36047095400,"Census Tract 954, Kings County, New York",1545,82,746,717
1400000US36047095600,"Census Tract 956, Kings County, New York",1415,57,583,775
1400000US36047095800,"Census Tract 958, Kings County, New York",1265,47,746,472
1400000US36047096000,"Census Tract 960, Kings County, New York",0,0,0,0
1400000US36047096200,"Census Tract 962, Kings County, New York",558,43,266,249
1400000US36047096400,"Census Tract 964, Kings County, New York",807,153,391,263
1400000US36047096600,"Census Tract 966, Kings County, New York",835,38,468,329
1400000US36047096800,"Census Tract 968, Kings County, New York",454,36,278,140
1400000US36047097000,"Census Tract 970, Kings County, New York",854,88,379,387
1400000US36047097400,"Census Tract 974, Kings County, New York",796,89,367,340
1400000US36047098200,"Census Tract 982, Kings County, New York",1776,51,9,1716
1400000US36047098400,"Census Tract 984, Kings County, New York",749,56,396,297
1400000US36047098600,"Census Tract 986, Kings County, New York",1047,73,452,522
1400000US36047098800,"Census Tract 988, Kings County, New York",1106,0,432,674
1400000US36047099000,"Census Tract 990, Kings County, New York",547,68,298,181
1400000US36047099200,"Census Tract 992, Kings County, New York",676,30,407,239
1400000US36047099400,"Census Tract 994, Kings County, New York",697,18,334,345
1400000US36047099600,"Census Tract 996, Kings County, New York",1205,95,622,488
1400000US36047099800,"Census Tract 998, Kings County, New York",1464,146,629,689
1400000US36047100400,"Census Tract 1004, Kings County, New York",1055,75,542,438
1400000US36047100600,"Census Tract 1006, Kings County, New York",934,65,531,338
1400000US36047100800,"Census Tract 1008, Kings County, New York",777,86,382,309
1400000US36047101000,"Census Tract 1010, Kings County, New York",819,51,383,385
1400000US36047101200,"Census Tract 1012, Kings County, New York",841,26,450,365
1400000US36047101400,"Census Tract 1014, Kings County, New York",864,74,503,287
1400000US36047101600,"Census Tract 1016, Kings County, New York",544,14,410,120
1400000US36047101800,"Census Tract 1018, Kings County, New York",862,30,623,209
1400000US36047102000,"Census Tract 1020, Kings County, New York",707,36,513,158
1400000US36047102200,"Census Tract 1022, Kings County, New York",837,83,421,333
1400000US36047102400,"Census Tract 1024, Kings County, New York",741,18,405,318
1400000US36047102600,"Census Tract 1026, Kings County, New York",1016,81,490,445
1400000US36047102800,"Census Tract 1028, Kings County, New York",545,24,286,235
1400000US36047103400,"Census Tract 1034, Kings County, New York",1761,24,0,1737
